pcd	WGS84long	WGS84lat
CM164FB	0.113033	51.7
CM164FD	0.112292	51.6943
CM164FE	0.112495	51.6944
CM164FF	0.112455	51.6941
CM164FG	0.111861	51.6941
CM164FH	0.10889	51.6884
CM164FJ	0.104689	51.6958
CM164FL	0.102894	51.6889
CM164GD	0.113033	51.7
CM164GG	0.113033	51.7
CM164HA	0.110735	51.6976
CM164HB	0.109702	51.6968
CM164HD	0.109702	51.6968
CM164HE	0.109702	51.6968
CM164HF	0.110951	51.6972
CM164HG	0.113475	51.6961
CM164HH	0.113881	51.6958
CM164HJ	0.114738	51.6953
CM164HL	0.114375	51.6946
CM164HN	0.112643	51.696
CM164HP	0.110483	51.6953
CM164HQ	0.112552	51.6959
CM164HR	0.113033	51.7
CM164HS	0.110705	51.6979
CM164HT	0.113033	51.7
CM164HW	0.113851	51.6936
CM164HX	0.110815	51.6962
CM164HY	0.111033	51.6947
CM164HZ	0.110141	51.6951
CM164JA	0.108989	51.6955
CM164JB	0.111362	51.6955
CM164JD	0.112434	51.6952
CM164JE	0.113137	51.6951
CM164JF	0.110669	51.6937
CM164JG	0.109364	51.6921
CM164JH	0.108049	51.6902
CM164JJ	0.112469	51.6941
CM164JL	0.113033	51.7
CM164JN	0.110327	51.6922
CM164JP	0.110381	51.6887
CM164JQ	0.108972	51.6911
CM164JR	0.107318	51.6904
CM164JS	0.108144	51.6913
CM164JT	0.108627	51.6899
CM164JU	0.109061	51.6893
CM164JW	0.111256	51.6907
CM164JX	0.10921	51.6903
CM164JY	0.10993	51.694
CM164JZ	0.109192	51.6943
CM164LA	0.10974	51.6905
CM164LB	0.10974	51.6905
CM164LD	0.110483	51.6953
CM164LE	0.113033	51.7
CM164LF	0.113033	51.7
CM164LG	0.113892	51.7001
CM164LH	0.114516	51.7008
CM164LJ	0.11404	51.7005
CM164LL	0.115088	51.7003
CM164LN	0.114115	51.6996
CM164LP	0.111935	51.6991
CM164LQ	0.107068	51.6956
CM164LR	0.11156	51.6982
CM164LS	0.1105	51.6969
CM164LT	0.110735	51.6976
CM164LU	0.108795	51.6963
CM164LW	0.112319	51.699
CM164LX	0.109777	51.696
CM164LY	0.107068	51.6956
CM164LZ	0.106899	51.6951
CM164NA	0.107773	51.6955
CM164NB	0.105974	51.6951
CM164ND	0.105485	51.6948
CM164NE	0.111977	51.6932
CM164NF	0.111498	51.6922
CM164NG	0.111511	51.6931
CM164NH	0.105972	51.6941
CM164NJ	0.109358	51.6969
CM164NL	0.108215	51.696
CM164NN	0.108375	51.6941
CM164NP	0.111888	51.6981
CM164NQ	0.114416	51.7005
CM164NR	0.113725	51.7002
CM164NS	0.113033	51.7
CM164NT	0.110483	51.6953
CM164NU	0.113033	51.7
CM164NW	0.108212	51.6947
CM164NX	0.110567	51.6952
CM164PA	0.115266	51.6998
CM164PB	0.115983	51.6996
CM164PD	0.114679	51.7002
CM164PE	0.114575	51.6986
CM164PF	0.11401	51.6989
CM164PG	0.113033	51.7
CM164PH	0.112224	51.6975
CM164PJ	0.114023	51.6992
CM164PL	0.112557	51.6985
CM164PN	0.113956	51.6974
CM164PP	0.116606	51.6959
CM164PQ	0.113033	51.7
CM164PR	0.115428	51.6958
CM164PS	0.115689	51.6977
CM164PT	0.114094	51.6964
CM164PU	0.115812	51.7003
CM164PW	0.115806	51.6968
CM164PX	0.118052	51.7005
CM164PY	0.11698	51.7008
CM164PZ	0.118154	51.7015
CM164QA	0.116967	51.7012
CM164QB	0.116987	51.7019
CM164QD	0.116569	51.6998
CM164QE	0.118275	51.7025
CM164QF	0.11836	51.7019
CM164QG	0.113033	51.7
CM164QH	0.119355	51.7012
CM164QJ	0.120841	51.7008
CM164QP	0.119992	51.7003
CM164QQ	0.117458	51.703
CM164QS	0.113033	51.7
CM164QT	0.112939	51.697
CM164RA	0.115948	51.7032
CM164RB	0.113784	51.7021
CM164RD	0.115821	51.7039
CM164RE	0.112804	51.7013
CM164RF	0.114865	51.703
CM164RG	0.113033	51.7
CM164SP	0.115821	51.7039
CM164TR	0.113033	51.7
CM164UG	0.113033	51.7
CM164WA	0.113033	51.7
CM164WB	0.113033	51.7
CM164WD	0.113033	51.7
CM164WE	0.113033	51.7
CM164WF	0.113033	51.7
CM164WG	0.113033	51.7
CM164WH	0.113033	51.7
CM164WQ	0.113033	51.7
CM164WT	0.113033	51.7
CM164WW	0.113033	51.7
CM164WX	0.113033	51.7
CM164WY	0.113033	51.7
CM164WZ	0.113033	51.7
CM164YB	0.113033	51.7
CM164YT	0.113033	51.7
CM164YY	0.117184	51.7021
CM165AA	0.112172	51.7008
CM165AB	0.112386	51.7029
CM165AD	0.112545	51.7023
CM165AE	0.113033	51.7
CM165AF	0.103532	51.6986
CM165AG	0.103532	51.6986
CM165AH	0.111156	51.7019
CM165AJ	0.110487	51.7025
CM165AL	0.111123	51.7025
CM165AP	0.114243	51.7036
CM165AQ	0.112845	51.7022
CM165AR	0.113846	51.7047
CM165AS	0.112728	51.7037
CM165AT	0.110539	51.7036
CM165AU	0.112367	51.7049
CM165AW	0.107548	51.7009
CM165AX	0.110903	51.7046
CM165AY	0.107618	51.7009
CM165AZ	0.110903	51.7046
CM165BA	0.111763	51.7038
CM165BB	0.114333	51.7031
CM165BH	0.112377	51.7055
CM165BJ	0.109766	51.7044
CM165BN	0.11125	51.7049
CM165BP	0.112139	51.706
CM165BS	0.111636	51.7063
CM165BW	0.110774	51.7056
CM165BX	0.113033	51.7
CM165BY	0.107548	51.7009
CM165BZ	0.107548	51.7009
CM165DA	0.108381	51.6977
CM165DB	0.113033	51.7
CM165DD	0.106852	51.6978
CM165DE	0.107067	51.6984
CM165DF	0.105829	51.6998
CM165DG	0.109479	51.6989
CM165DH	0.104338	51.7001
CM165DJ	0.105727	51.6991
CM165DL	0.106027	51.6981
CM165DN	0.109687	51.6993
CM165DP	0.107477	51.701
CM165DQ	0.110946	51.7009
CM165DR	0.106697	51.701
CM165DS	0.106256	51.7002
CM165DT	0.108777	51.7031
CM165DU	0.106401	51.7024
CM165DW	0.107178	51.7007
CM165DX	0.107499	51.7033
CM165DY	0.107762	51.7021
CM165DZ	0.109155	51.7016
CM165EA	0.109424	51.7024
CM165EB	0.110008	51.699
CM165ED	0.107898	51.7013
CM165EE	0.107386	51.6999
CM165EF	0.106852	51.6978
CM165EG	0.108884	51.7001
CM165EH	0.107618	51.7009
CM165EJ	0.105325	51.6961
CM165EL	0.105695	51.6969
CM165EN	0.104565	51.6981
CM165EP	0.104816	51.6991
CM165EQ	0.105281	51.6951
CM165ER	0.102765	51.7005
CM165ES	0.104504	51.7014
CM165ET	0.103351	51.6969
CM165EU	0.103717	51.6966
CM165EW	0.103396	51.6997
CM165EX	0.101672	51.6962
CM165EY	0.107548	51.7009
CM165EZ	0.100985	51.6961
CM165FA	0.113033	51.7
CM165FB	0.100985	51.6961
CM165FG	0.100985	51.6961
CM165GB	0.113033	51.7
CM165GS	0.113033	51.7
CM165HA	0.102455	51.6956
CM165HB	0.099962	51.6946
CM165HD	0.100236	51.694
CM165HE	0.099075	51.6936
CM165HF	0.099452	51.6955
CM165HG	0.107548	51.7009
CM165HH	0.067727	51.6954
CM165HJ	0.113033	51.7
CM165HL	0.087724	51.6909
CM165HN	0.077056	51.6842
CM165HP	0.059041	51.6758
CM165HR	0.067694	51.6848
CM165HS	0.068033	51.6942
CM165HT	0.088615	51.6943
CM165HW	0.063955	51.6764
CM165JA	0.094083	51.7086
CM165JB	0.099243	51.6975
CM165JH	0.107548	51.7009
CM165JJ	0.10784	51.6994
CM165JU	0.108342	51.6993
CM165LL	0.110159	51.7001
CM165ND	0.113033	51.7
CM165WA	0.113033	51.7
CM165WB	0.113033	51.7
CM165WD	0.113033	51.7
CM165WE	0.113033	51.7
CM165WH	0.113033	51.7
CM165WQ	0.113033	51.7
CM165WR	0.113033	51.7
CM165WS	0.113033	51.7
CM165XT	0.113033	51.7
CM166AA	0.154993	51.7135
CM166AB	0.162279	51.7102
CM166AD	0.162173	51.7074
CM166AE	0.113033	51.7
CM166AF	0.184393	51.7153
CM166AG	0.143242	51.7127
CM166AH	0.143242	51.7127
CM166AJ	0.190613	51.7241
CM166AL	0.167267	51.7246
CM166AN	0.170402	51.7254
CM166AP	0.173992	51.7266
CM166AQ	0.113033	51.7
CM166AR	0.162564	51.7317
CM166AS	0.185162	51.7321
CM166AT	0.186986	51.7375
CM166AU	0.188889	51.7406
CM166AW	0.145027	51.7161
CM166AX	0.184378	51.7381
CM166AY	0.182582	51.7378
CM166AZ	0.182582	51.7378
CM166BA	0.177701	51.7191
CM166BB	0.151253	51.7186
CM166BD	0.12755	51.7216
CM166BE	0.145027	51.7161
CM166BG	0.113033	51.7
CM166BH	0.152296	51.7125
CM166BJ	0.155681	51.7124
CM166BL	0.1571	51.7115
CM166BN	0.161734	51.7125
CM166BP	0.159933	51.7114
CM166BQ	0.143242	51.7127
CM166BS	0.161152	51.7121
CM166BT	0.162951	51.7128
CM166BU	0.16539	51.7142
CM166BW	0.1625	51.7122
CM166BX	0.15797	51.7113
CM166BY	0.167977	51.7165
CM166BZ	0.172044	51.718
CM166DA	0.165311	51.7137
CM166DB	0.167476	51.7151
CM166DD	0.169243	51.7163
CM166DE	0.169972	51.7164
CM166DF	0.143241	51.7127
CM166DG	0.143241	51.7127
CM166DH	0.170093	51.7162
CM166DJ	0.16912	51.7153
CM166DL	0.171181	51.7169
CM166DN	0.17222	51.7177
CM166DP	0.174182	51.7179
CM166DQ	0.143242	51.7127
CM166DR	0.167668	51.7161
CM166DS	0.171418	51.7164
CM166DT	0.143242	51.7127
CM166DU	0.171418	51.7164
CM166DW	0.17238	51.7171
CM166DX	0.155681	51.7124
CM166DY	0.166019	51.7122
CM166DZ	0.113033	51.7
CM166EA	0.171301	51.7185
CM166EB	0.174715	51.7193
CM166ED	0.178482	51.7212
CM166EE	0.181728	51.7243
CM166EF	0.17707	51.7195
CM166EG	0.180827	51.723
CM166EH	0.173823	51.7207
CM166EJ	0.174373	51.721
CM166EL	0.113033	51.7
CM166EN	0.175915	51.7202
CM166EP	0.179114	51.7223
CM166EQ	0.183694	51.7236
CM166ER	0.181512	51.7252
CM166ES	0.183244	51.7275
CM166ET	0.179103	51.7254
CM166EU	0.179951	51.7265
CM166EW	0.175884	51.7199
CM166EX	0.178524	51.7263
CM166EY	0.173117	51.7222
CM166EZ	0.145027	51.7161
CM166FA	0.124877	51.7047
CM166FB	0.113033	51.7
CM166FD	0.125348	51.7046
CM166FE	0.125342	51.7054
CM166FF	0.126111	51.7042
CM166FG	0.126478	51.7031
CM166FH	0.125764	51.7045
CM166FJ	0.15112	51.7222
CM166FL	0.159567	51.7135
CM166FN	0.113033	51.7
CM166FP	0.15937	51.7145
CM166FQ	0.160321	51.7147
CM166GA	0.078515	51.7255
CM166GG	0.113033	51.7
CM166GP	0.183285	51.7256
CM166GQ	0.187228	51.7131
CM166GZ	0.113033	51.7
CM166HA	0.179622	51.7274
CM166HB	0.18106	51.7257
CM166HD	0.180701	51.7273
CM166HE	0.113033	51.7
CM166HF	0.167768	51.7176
CM166HG	0.113033	51.7
CM166HH	0.142276	51.7124
CM166HJ	0.113033	51.7
CM166HL	0.143242	51.7127
CM166HN	0.162813	51.7132
CM166HP	0.166108	51.7153
CM166HQ	0.153889	51.7131
CM166HR	0.155663	51.7148
CM166HS	0.168793	51.7178
CM166HT	0.157976	51.7129
CM166HU	0.160046	51.7129
CM166HW	0.165599	51.7149
CM166HX	0.163514	51.7143
CM166HY	0.166393	51.7167
CM166HZ	0.166747	51.7171
CM166JA	0.162249	51.7151
CM166JB	0.164492	51.7151
CM166JD	0.166299	51.7162
CM166JE	0.168236	51.7189
CM166JF	0.169615	51.7193
CM166JG	0.171439	51.7193
CM166JH	0.172666	51.7213
CM166JJ	0.173094	51.7209
CM166JL	0.113033	51.7
CM166JN	0.176313	51.7218
CM166JP	0.113033	51.7
CM166JQ	0.171982	51.7197
CM166JR	0.177644	51.7209
CM166JS	0.175937	51.7207
CM166JT	0.162914	51.7139
CM166JU	0.161923	51.7134
CM166JW	0.175581	51.7211
CM166JX	0.161302	51.7138
CM166JY	0.162543	51.7143
CM166JZ	0.161732	51.7146
CM166LA	0.140357	51.7113
CM166LB	0.14181	51.7115
CM166LD	0.142503	51.7111
CM166LE	0.136477	51.7141
CM166LF	0.132437	51.7181
CM166LG	0.13872	51.7135
CM166LH	0.131495	51.7193
CM166LJ	0.134497	51.7169
CM166LL	0.12859	51.7206
CM166LN	0.113033	51.7
CM166LP	0.128853	51.7201
CM166LQ	0.135149	51.7154
CM166LR	0.127289	51.721
CM166LS	0.128265	51.7214
CM166LT	0.128096	51.7237
CM166LU	0.128119	51.7233
CM166LW	0.145027	51.7161
CM166LX	0.128696	51.7254
CM166LY	0.126476	51.7283
CM166LZ	0.123396	51.7303
CM166NA	0.123176	51.7315
CM166NB	0.131526	51.7215
CM166ND	0.142688	51.7239
CM166NE	0.132823	51.7214
CM166NF	0.132026	51.7201
CM166NG	0.131139	51.7225
CM166NH	0.1306	51.7203
CM166NJ	0.123559	51.7254
CM166NL	0.122987	51.7256
CM166NN	0.11657	51.7243
CM166NP	0.135552	51.7234
CM166NQ	0.117647	51.7275
CM166NR	0.130188	51.7211
CM166NS	0.130287	51.7198
CM166NT	0.113033	51.7
CM166NU	0.155681	51.7124
CM166NW	0.116912	51.7273
CM166NX	0.12401	51.7252
CM166NY	0.135857	51.7231
CM166NZ	0.079249	51.7194
CM166PA	0.090659	51.7213
CM166PB	0.09351	51.7216
CM166PD	0.096402	51.7275
CM166PE	0.092425	51.7357
CM166PF	0.102279	51.7312
CM166PG	0.100049	51.7237
CM166PH	0.088876	51.7213
CM166PJ	0.080273	51.72
CM166PL	0.070377	51.7166
CM166PN	0.079309	51.7248
CM166PP	0.079858	51.7258
CM166PQ	0.108197	51.7239
CM166PR	0.079019	51.727
CM166PS	0.077397	51.727
CM166PT	0.076946	51.7279
CM166PU	0.076377	51.7294
CM166PW	0.079181	51.7255
CM166PX	0.077193	51.7308
CM166PY	0.078211	51.7344
CM166PZ	0.075364	51.7392
CM166QA	0.074544	51.74
CM166QB	0.077184	51.7417
CM166QD	0.093775	51.7327
CM166QE	0.11036	51.7237
CM166QF	0.095043	51.7241
CM166QG	0.075948	51.7289
CM166QH	0.076945	51.7276
CM166QJ	0.077927	51.7263
CM166QL	0.074912	51.7297
CM166QN	0.065394	51.7264
CM166QP	0.061807	51.7256
CM166QQ	0.143242	51.7127
CM166QT	0.113033	51.7
CM166QW	0.08612	51.7344
CM166QZ	0.113033	51.7
CM166RA	0.116416	51.7055
CM166RB	0.114741	51.705
CM166RD	0.112372	51.7066
CM166RE	0.111133	51.7074
CM166RF	0.105939	51.7102
CM166RG	0.113033	51.7
CM166RH	0.115523	51.7059
CM166RJ	0.114732	51.7066
CM166RL	0.11352	51.7073
CM166RP	0.112879	51.7079
CM166RQ	0.113055	51.7067
CM166RR	0.112325	51.7081
CM166RS	0.111172	51.7067
CM166RT	0.116416	51.7055
CM166RW	0.143242	51.7127
CM166RY	0.113033	51.7
CM166RZ	0.186519	51.7245
CM166SA	0.117989	51.7051
CM166SB	0.117471	51.7042
CM166SD	0.116889	51.7035
CM166SE	0.117308	51.7038
CM166SF	0.118079	51.7045
CM166SG	0.11799	51.7033
CM166SH	0.118552	51.7035
CM166SJ	0.118966	51.7046
CM166SL	0.119003	51.7039
CM166SN	0.118233	51.7038
CM166SP	0.11965	51.7041
CM166SQ	0.119191	51.7048
CM166SR	0.120745	51.704
CM166SS	0.120433	51.7032
CM166ST	0.122055	51.7038
CM166SU	0.120229	51.7047
CM166SW	0.113033	51.7
CM166SX	0.117924	51.7059
CM166SY	0.119867	51.7069
CM166SZ	0.120002	51.7082
CM166TA	0.115977	51.711
CM166TB	0.121686	51.7089
CM166TD	0.119002	51.7063
CM166TE	0.113033	51.7
CM166TF	0.145027	51.7161
CM166TH	0.125596	51.7105
CM166TJ	0.121672	51.7049
CM166TL	0.124116	51.7061
CM166TN	0.123956	51.7042
CM166TP	0.126022	51.7066
CM166TQ	0.143242	51.7127
CM166TR	0.143241	51.7127
CM166TS	0.1294	51.7061
CM166TT	0.130455	51.7064
CM166TU	0.12439	51.7027
CM166TW	0.126655	51.7062
CM166TX	0.124456	51.7029
CM166TY	0.125618	51.703
CM166TZ	0.126029	51.7207
CM166UA	0.175799	51.722
CM166WA	0.175799	51.722
CM166WB	0.113033	51.7
CM166WD	0.113033	51.7
CM166WE	0.175799	51.722
CM166WF	0.175799	51.722
CM166WG	0.113033	51.7
CM166WH	0.113033	51.7
CM166WP	0.113033	51.7
CM166WQ	0.113033	51.7
CM166WT	0.113033	51.7
CM166WW	0.113033	51.7
CM166WX	0.113033	51.7
CM166WY	0.113033	51.7
CM166WZ	0.113033	51.7
CM166XP	0.113033	51.7
CM166YQ	0.113033	51.7
CM166YZ	0.113033	51.7
CM167AA	0.115941	51.6929
CM167AB	0.115554	51.6939
CM167AD	0.114949	51.6924
CM167AE	0.113789	51.6914
CM167AF	0.112301	51.6905
CM167AG	0.115238	51.683
CM167AH	0.113033	51.7
CM167AJ	0.110814	51.6896
CM167AL	0.115313	51.6912
CM167AN	0.114886	51.6898
CM167AP	0.114737	51.6915
CM167AQ	0.113271	51.6914
CM167AR	0.114587	51.6933
CM167AS	0.114245	51.6928
CM167AT	0.116785	51.6914
CM167AU	0.112869	51.6906
CM167AW	0.115648	51.6884
CM167AX	0.112725	51.6896
CM167AY	0.113789	51.6914
CM167AZ	0.115238	51.683
CM167BA	0.113454	51.6898
CM167BB	0.117055	51.6897
CM167BD	0.113918	51.6889
CM167BE	0.111842	51.6884
CM167BG	0.111795	51.688
CM167BH	0.114868	51.6937
CM167BJ	0.113789	51.6914
CM167BL	0.114821	51.6893
CM167BN	0.113332	51.6921
CM167BP	0.11255	51.6905
CM167BQ	0.111811	51.6893
CM167BS	0.111205	51.6878
CM167BT	0.113307	51.6879
CM167BU	0.117007	51.6884
CM167BW	0.113033	51.7
CM167BX	0.116561	51.6878
CM167BY	0.113033	51.7
CM167BZ	0.113033	51.7
CM167DA	0.118514	51.6884
CM167DB	0.113033	51.7
CM167DD	0.115238	51.683
CM167DE	0.115238	51.683
CM167DF	0.115238	51.683
CM167DG	0.113033	51.7
CM167DH	0.098571	51.6736
CM167DJ	0.098883	51.6732
CM167DL	0.092844	51.6727
CM167DN	0.093377	51.673
CM167DP	0.087844	51.6731
CM167DQ	0.113033	51.7
CM167DR	0.084179	51.673
CM167DS	0.087704	51.6735
CM167DT	0.090876	51.6721
CM167DU	0.096684	51.6741
CM167DW	0.089429	51.673
CM167DX	0.096527	51.6748
CM167DY	0.096294	51.6763
CM167DZ	0.096599	51.676
CM167EA	0.099231	51.6773
CM167EB	0.098806	51.6756
CM167ED	0.100231	51.676
CM167EE	0.100112	51.6772
CM167EF	0.101111	51.6716
CM167EG	0.100112	51.6772
CM167EH	0.100501	51.6772
CM167EJ	0.094488	51.6701
CM167EL	0.115238	51.683
CM167EN	0.115238	51.683
CM167EP	0.102916	51.6725
CM167EQ	0.113033	51.7
CM167ER	0.096858	51.6725
CM167ES	0.099977	51.6718
CM167ET	0.099417	51.6725
CM167EU	0.102374	51.6714
CM167EW	0.101432	51.6745
CM167EX	0.101163	51.6721
CM167EY	0.101689	51.6719
CM167EZ	0.103152	51.6735
CM167FA	0.146504	51.695
CM167FB	0.146504	51.695
CM167FD	0.113033	51.7
CM167FE	0.145663	51.6929
CM167FL	0.113033	51.7
CM167FW	0.113033	51.7
CM167FX	0.113033	51.7
CM167GA	0.115238	51.683
CM167HA	0.101641	51.6728
CM167HB	0.102676	51.6739
CM167HD	0.100205	51.6727
CM167HE	0.103143	51.6758
CM167HF	0.100878	51.6782
CM167HG	0.102661	51.6754
CM167HH	0.099487	51.6778
CM167HJ	0.100809	51.6735
CM167HL	0.100944	51.6758
CM167HN	0.115238	51.683
CM167HP	0.101412	51.6744
CM167HQ	0.101815	51.6772
CM167HR	0.102106	51.6716
CM167HS	0.102685	51.671
CM167HT	0.135268	51.7069
CM167HU	0.115238	51.683
CM167HW	0.115238	51.683
CM167HX	0.115238	51.683
CM167HY	0.113033	51.7
CM167HZ	0.113033	51.7
CM167JA	0.098353	51.6695
CM167JB	0.098604	51.6696
CM167JD	0.097357	51.6702
CM167JE	0.113033	51.7
CM167JG	0.113033	51.7
CM167JH	0.094725	51.6721
CM167JJ	0.094112	51.671
CM167JL	0.113033	51.7
CM167JN	0.093891	51.6744
CM167JP	0.098432	51.6806
CM167JQ	0.113033	51.7
CM167JR	0.096499	51.6692
CM167JS	0.096164	51.6694
CM167JT	0.097003	51.6688
CM167JU	0.094154	51.6688
CM167JW	0.091633	51.6775
CM167JX	0.095297	51.6694
CM167JY	0.09504	51.6711
CM167JZ	0.091589	51.6674
CM167LA	0.093307	51.6696
CM167LB	0.093441	51.6681
CM167LD	0.096222	51.6704
CM167LE	0.091752	51.6769
CM167LF	0.091633	51.6775
CM167LG	0.09144	51.6774
CM167LH	0.097585	51.6698
CM167LJ	0.113033	51.7
CM167LL	0.115238	51.683
CM167LN	0.09947	51.669
CM167LP	0.099766	51.6654
CM167LQ	0.113033	51.7
CM167LR	0.100452	51.6658
CM167LS	0.09852	51.6616
CM167LT	0.09667	51.6675
CM167LU	0.096852	51.668
CM167LW	0.098881	51.6684
CM167LX	0.097039	51.6671
CM167LY	0.101044	51.6689
CM167LZ	0.100524	51.6677
CM167NA	0.100299	51.6688
CM167NB	0.100443	51.6706
CM167ND	0.095816	51.6707
CM167NE	0.102155	51.6701
CM167NF	0.101481	51.6702
CM167NJ	0.118105	51.6871
CM167NL	0.106366	51.6686
CM167NN	0.109705	51.6689
CM167NP	0.114468	51.664
CM167NQ	0.135588	51.6829
CM167NR	0.114335	51.6609
CM167NS	0.113322	51.6689
CM167NT	0.115631	51.6716
CM167NU	0.125909	51.6721
CM167NW	0.112301	51.6669
CM167NX	0.127952	51.6744
CM167NY	0.133188	51.6722
CM167NZ	0.132759	51.6714
CM167PA	0.130769	51.6758
CM167PB	0.131039	51.6871
CM167PD	0.123322	51.6889
CM167PE	0.1187	51.6837
CM167PF	0.115251	51.6836
CM167PG	0.131389	51.6893
CM167PH	0.141961	51.6886
CM167PJ	0.146969	51.6786
CM167PL	0.153105	51.6811
CM167PN	0.154051	51.6809
CM167PP	0.15953	51.6756
CM167PQ	0.13156	51.6887
CM167PR	0.15198	51.6756
CM167PS	0.151489	51.6876
CM167PT	0.154524	51.6921
CM167PU	0.167403	51.6893
CM167PW	0.153557	51.6802
CM167PX	0.167677	51.6975
CM167PY	0.130932	51.6885
CM167PZ	0.113033	51.7
CM167QA	0.147206	51.6833
CM167QB	0.115238	51.683
CM167QE	0.113033	51.7
CM167QG	0.113033	51.7
CM167QH	0.123101	51.6977
CM167QJ	0.13113	51.6952
CM167QL	0.132429	51.6994
CM167QN	0.115238	51.683
CM167QP	0.135278	51.7031
CM167QQ	0.152092	51.6743
CM167QR	0.134499	51.7071
CM167QS	0.13517	51.706
CM167QT	0.134181	51.7025
CM167QU	0.135188	51.7043
CM167QW	0.134578	51.7027
CM167QX	0.136786	51.7041
CM167QY	0.133908	51.7044
CM167QZ	0.113033	51.7
CM167RA	0.132489	51.7041
CM167RB	0.132873	51.7034
CM167RD	0.134088	51.7036
CM167RE	0.135845	51.7047
CM167RF	0.137184	51.7058
CM167RG	0.136867	51.7049
CM167RH	0.135803	51.7038
CM167RJ	0.147414	51.6959
CM167RL	0.134508	51.7058
CM167RN	0.136466	51.7065
CM167RP	0.079169	51.7253
CM167RQ	0.138019	51.7051
CM167RR	0.128457	51.6956
CM167RS	0.115238	51.683
CM167RW	0.138153	51.7061
CM167RX	0.115238	51.683
CM167RY	0.113033	51.7
CM167RZ	0.10224	51.671
CM167SA	0.113033	51.7
CM167WA	0.113033	51.7
CM167WB	0.113033	51.7
CM167WE	0.113033	51.7
CM167WF	0.113033	51.7
CM167WP	0.113033	51.7
CM167WR	0.113033	51.7
CM167WS	0.113033	51.7
CM167WT	0.113033	51.7
CM167WU	0.113033	51.7
CM167WW	0.113033	51.7
CM167WX	0.113033	51.7
CM167WY	0.113033	51.7
CM167WZ	0.113033	51.7
CM167XZ	0.113033	51.7
CM167YA	0.138153	51.7061
CM167YF	0.113033	51.7
CM167YP	0.138153	51.7061
CM167ZF	0.113033	51.7
CM169AA	0.113033	51.7
CM169AB	0.113033	51.7
CM169AD	0.113033	51.7
CM169AE	0.113033	51.7
CM169AF	0.113033	51.7
CM169AG	0.113033	51.7
CM169AH	0.113033	51.7
CM169AJ	0.113033	51.7
CM169AL	0.113033	51.7
CM169AN	0.113033	51.7
CM169AP	0.113033	51.7
CM169AQ	0.113033	51.7
CM169AR	0.113033	51.7
CM169AS	0.113033	51.7
CM169AT	0.113033	51.7
CM169AU	0.113033	51.7
CM169AW	0.113033	51.7
CM169AX	0.113033	51.7
CM169AY	0.113033	51.7
CM169AZ	0.113033	51.7
CM169BA	0.113033	51.7
CM169BB	0.113033	51.7
CM169BD	0.113033	51.7
CM169BE	0.113033	51.7
CM169BF	0.113033	51.7
CM169BG	0.113033	51.7
CM169BH	0.113033	51.7
CM169BJ	0.113033	51.7
CM169BL	0.113033	51.7
CM169BN	0.113033	51.7
CM169BP	0.113033	51.7
CM169BQ	0.113033	51.7
CM169BR	0.113033	51.7
CM169BS	0.113033	51.7
CM169DA	0.113033	51.7
CM169DB	0.113033	51.7
CM169DD	0.113033	51.7
CM169DE	0.113033	51.7
CM169DF	0.113033	51.7
CM169DG	0.113033	51.7
CM169DH	0.113033	51.7
CM169DJ	0.113033	51.7
CM169DL	0.113033	51.7
CM169DN	0.113033	51.7
CM169DP	0.113033	51.7
CM169DQ	0.113033	51.7
CM169DR	0.113033	51.7
CM169DS	0.113033	51.7
CM169DT	0.113033	51.7
CM169DU	0.113033	51.7
CM169DW	0.113033	51.7
CM169DX	0.113033	51.7
CM169DY	0.113033	51.7
CM169DZ	0.113033	51.7
CM169EA	0.113033	51.7
CM169EB	0.113033	51.7
CM169ED	0.113033	51.7
CM169EE	0.113033	51.7
CM169EF	0.113033	51.7
CM169EG	0.113033	51.7
CM169EH	0.113033	51.7
CM169SA	0.114393	51.7012
CM169SB	0.114393	51.7012
CM169SD	0.114393	51.7012
CM169SE	0.114393	51.7012
CM169SF	0.114393	51.7012
CM169SG	0.114393	51.7012
CM169SH	0.114393	51.7012
CM169SJ	0.114393	51.7012
CM169SL	0.114393	51.7012
CM169SP	0.114393	51.7012
CM169SQ	0.114393	51.7012
CM169SS	0.114393	51.7012
CM169ST	0.114393	51.7012
CM169SU	0.114393	51.7012
CM169SW	0.114393	51.7012
CM169SX	0.114393	51.7012
CM169SY	0.114393	51.7012
CM169SZ	0.114393	51.7012
CM169TA	0.114393	51.7012
CM169TB	0.114393	51.7012
CM169TD	0.114393	51.7012
CM169TE	0.114393	51.7012
CM169TF	0.114393	51.7012
CM169TG	0.114393	51.7012
CM169TH	0.114393	51.7012
CM169TJ	0.114393	51.7012
CM169TL	0.114393	51.7012
CM169TN	0.114393	51.7012
CM169TP	0.114393	51.7012
CM169TQ	0.114393	51.7012
CM169TS	0.114393	51.7012
CM169TT	0.114393	51.7012
CM169TU	0.114393	51.7012
CM169WA	0.114393	51.7012
CM16AB	0.496457	51.7523
CM16AD	0.476023	51.7372
CM16AE	0.476023	51.7372
CM16AF	0.48517	51.7523
CM16AG	0.502651	51.7587
CM16AH	0.502378	51.759
CM16AJ	0.502921	51.7584
CM16AL	0.505595	51.7598
CM16AP	0.504669	51.7601
CM16AQ	0.504267	51.7586
CM16AW	0.476023	51.7372
CM16AY	0.476023	51.7372
CM16BA	0.504892	51.7568
CM16BB	0.508531	51.7539
