pcd	WGS84long	WGS84lat
CM12SF	0.450263	51.7325
CM12SG	0.453157	51.7324
CM12SH	0.446236	51.7336
CM12SJ	0.44984	51.7343
CM12SL	0.449261	51.7322
CM12SN	0.448838	51.7353
CM12SP	0.447805	51.732
CM12SQ	0.476023	51.7372
CM12SR	0.448049	51.7328
CM12SS	0.450531	51.7316
CM12ST	0.451005	51.7328
CM12SU	0.452558	51.7321
CM12SW	0.448123	51.7339
CM12SX	0.451817	51.7307
CM12SY	0.451416	51.7324
CM12SZ	0.450215	51.7316
CM12TA	0.451418	51.7271
CM12TB	0.451053	51.7417
CM12TD	0.451053	51.7417
CM12TE	0.452387	51.7281
CM12TF	0.45288	51.7276
CM12TG	0.450619	51.7281
CM12TH	0.450806	51.7291
CM12TJ	0.449696	51.7292
CM12TL	0.449401	51.7275
CM12TN	0.449163	51.7298
CM12TP	0.447266	51.7298
CM12TQ	0.451826	51.729
CM12TR	0.452494	51.7301
CM12TS	0.450202	51.7308
CM12TT	0.447171	51.7313
CM12TU	0.445029	51.7321
CM12TW	0.448649	51.7292
CM12TX	0.445289	51.7324
CM12TY	0.454423	51.7275
CM12TZ	0.453974	51.7275
CM12UA	0.450961	51.7277
CM12UB	0.455764	51.729
CM12UD	0.455884	51.7328
CM12UE	0.455952	51.7306
CM12UF	0.45605	51.7324
CM12UG	0.45436	51.7279
CM12UH	0.451053	51.7417
CM12UJ	0.455585	51.7283
CM12UL	0.476023	51.7372
CM12UN	0.476023	51.7372
CM12UP	0.454808	51.7295
CM12UQ	0.45436	51.7279
CM12UR	0.476023	51.7372
CM12US	0.451053	51.7417
CM12UT	0.449748	51.7305
CM12UU	0.450961	51.7277
CM12UW	0.451053	51.7417
CM12UX	0.476023	51.7372
CM12UY	0.456932	51.7398
CM12UZ	0.465458	51.7381
CM12WA	0.451053	51.7417
CM12WB	0.500548	51.7427
CM12WD	0.451053	51.7417
CM12WE	0.476023	51.7372
CM12WF	0.476023	51.7372
CM12WG	0.476023	51.7372
CM12WH	0.476023	51.7372
CM12WJ	0.476023	51.7372
CM12WL	0.476023	51.7372
CM12WN	0.476023	51.7372
CM12WP	0.476023	51.7372
CM12WQ	0.476023	51.7372
CM12WR	0.476023	51.7372
CM12WS	0.46473	51.737
CM12WT	0.444453	51.7531
CM12WU	0.460868	51.74
CM12WW	0.464526	51.738
CM12WX	0.500548	51.7427
CM12WY	0.476023	51.7372
CM12WZ	0.476023	51.7372
CM12XA	0.464098	51.7389
CM12XB	0.463408	51.738
CM12XD	0.4657	51.7391
CM12XE	0.476023	51.7372
CM12XF	0.463528	51.7367
CM12XG	0.463528	51.7367
CM12XH	0.458615	51.7452
CM12XN	0.452828	51.7416
CM12XP	0.450749	51.7415
CM12XQ	0.464148	51.7372
CM12XR	0.449994	51.7417
CM12XS	0.45675	51.7389
CM12XW	0.453326	51.7423
CM12XX	0.452802	51.7492
CM12XY	0.449594	51.7469
CM12YA	0.476023	51.7372
CM12YB	0.476023	51.7372
CM12YH	0.444816	51.7389
CM12YJ	0.476023	51.7372
CM12YQ	0.476023	51.7372
CM12YZ	0.451635	51.7415
CM131AA	0.332012	51.6313
CM131AB	0.333466	51.6317
CM131AD	0.334595	51.632
CM131AE	0.332219	51.6319
CM131AF	0.33337	51.6321
CM131AG	0.334426	51.6332
CM131AH	0.334972	51.6312
CM131AJ	0.337383	51.6312
CM131AL	0.340888	51.6308
CM131AN	0.339099	51.6305
CM131AP	0.342586	51.6312
CM131AQ	0.344573	51.6352
CM131AR	0.341747	51.6309
CM131AS	0.339724	51.6306
CM131AT	0.340711	51.6312
CM131AU	0.343528	51.6309
CM131AW	0.303623	51.6203
CM131AX	0.344729	51.631
CM131AY	0.333189	51.6322
CM131AZ	0.33669	51.6326
CM131BA	0.337577	51.6318
CM131BB	0.303623	51.6203
CM131BD	0.338827	51.6323
CM131BE	0.337567	51.6322
CM131BG	0.342413	51.632
CM131BH	0.34414	51.6316
CM131BJ	0.344941	51.6323
CM131BL	0.345775	51.6319
CM131BN	0.346456	51.6322
CM131BP	0.349437	51.6331
CM131BQ	0.343668	51.6322
CM131BS	0.35373	51.634
CM131BT	0.355666	51.6346
CM131BU	0.355621	51.6342
CM131BW	0.355396	51.6346
CM131BX	0.35517	51.635
CM131BY	0.351457	51.6345
CM131BZ	0.355261	51.6357
CM131DA	0.354811	51.6362
CM131DB	0.353311	51.636
CM131DD	0.352885	51.6361
CM131DE	0.351804	51.6364
CM131DF	0.352252	51.6367
CM131DG	0.352837	51.6366
CM131DH	0.35397	51.6364
CM131DJ	0.355898	51.6362
CM131DL	0.356378	51.636
CM131DN	0.35679	51.6356
CM131DP	0.353983	51.6355
CM131DQ	0.35353	51.6366
CM131DR	0.351458	51.6345
CM131DS	0.336566	51.6341
CM131DT	0.337462	51.6344
CM131DU	0.336811	51.6352
CM131DW	0.354811	51.6362
CM131DX	0.336658	51.6359
CM131DY	0.339081	51.6369
CM131DZ	0.339238	51.6366
CM131EA	0.341172	51.636
CM131EB	0.336757	51.6336
CM131ED	0.342551	51.6369
CM131EE	0.34207	51.6371
CM131EF	0.343794	51.6372
CM131EG	0.344488	51.6372
CM131EH	0.343315	51.6377
CM131EJ	0.341447	51.6377
CM131EL	0.34075	51.6379
CM131EN	0.343036	51.6382
CM131EP	0.343085	51.6389
CM131EQ	0.351458	51.6345
CM131ER	0.343599	51.6385
CM131ES	0.343927	51.6381
CM131ET	0.344993	51.6386
CM131EU	0.345432	51.6393
CM131EW	0.342526	51.6376
CM131EX	0.347658	51.6387
CM131EY	0.347103	51.6389
CM131EZ	0.34606	51.6386
CM131FB	0.351458	51.6345
CM131FE	0.303623	51.6203
CM131FL	0.303623	51.6203
CM131GA	0.351458	51.6345
CM131GB	0.352184	51.636
CM131GH	0.303623	51.6203
CM131GJ	0.351457	51.6345
CM131HA	0.346748	51.6382
CM131HB	0.346748	51.6382
CM131HD	0.351458	51.6345
CM131HE	0.336637	51.631
CM131HG	0.343336	51.6365
CM131HH	0.345957	51.6377
CM131HJ	0.345451	51.6377
CM131HL	0.348387	51.6374
CM131HN	0.351355	51.637
CM131HP	0.34994	51.6379
CM131HQ	0.350422	51.6377
CM131HR	0.35089	51.6375
CM131HS	0.350896	51.6384
CM131HT	0.351475	51.6385
CM131HU	0.352242	51.6379
CM131HW	0.350274	51.6373
CM131HX	0.352317	51.6394
CM131HY	0.351281	51.6392
CM131HZ	0.352713	51.6398
CM131JA	0.350692	51.6393
CM131JB	0.349837	51.6395
CM131JD	0.348135	51.6393
CM131JE	0.349288	51.6387
CM131JF	0.303623	51.6203
CM131JG	0.34856	51.6383
CM131JJ	0.349791	51.6383
CM131JL	0.345998	51.6323
CM131JN	0.346145	51.6332
CM131JP	0.347623	51.6333
CM131JQ	0.350201	51.639
CM131JR	0.348886	51.6337
CM131JS	0.349299	51.6333
CM131JT	0.348991	51.634
CM131JU	0.348152	51.6343
CM131JW	0.349922	51.6344
CM131JX	0.346282	51.6342
CM131JY	0.345324	51.6333
CM131JZ	0.347423	51.6353
CM131LA	0.34881	51.6356
CM131LB	0.34841	51.6359
CM131LD	0.346853	51.6369
CM131LE	0.348259	51.6369
CM131LF	0.351458	51.6345
CM131LG	0.349163	51.6362
CM131LH	0.350085	51.6362
CM131LJ	0.348915	51.6351
CM131LL	0.349604	51.635
CM131LN	0.349618	51.6355
CM131LP	0.351467	51.6352
CM131LQ	0.35046	51.6367
CM131LR	0.35028	51.6349
CM131LS	0.351458	51.6345
CM131LT	0.303623	51.6203
CM131LU	0.348069	51.633
CM131LW	0.351263	51.636
CM131LX	0.347809	51.6321
CM131LY	0.350753	51.6329
CM131LZ	0.351143	51.6329
CM131NA	0.351582	51.6324
CM131NB	0.351801	51.6314
CM131ND	0.351929	51.6299
CM131NE	0.353602	51.6296
CM131NF	0.35226	51.6302
CM131NG	0.353202	51.6305
CM131NH	0.35326	51.6316
CM131NJ	0.352872	51.6322
CM131NL	0.353946	51.6323
CM131NN	0.354042	51.6319
CM131NP	0.355937	51.6323
CM131NQ	0.35226	51.6302
CM131NR	0.35728	51.6317
CM131NS	0.355637	51.6312
CM131NT	0.354593	51.6309
CM131NU	0.354555	51.6304
CM131NW	0.355409	51.6315
CM131NX	0.354734	51.6297
CM131NY	0.353704	51.6302
CM131NZ	0.357394	51.6311
CM131PA	0.357629	51.6314
CM131PB	0.354339	51.6329
CM131PD	0.352592	51.633
CM131PE	0.352399	51.6329
CM131PF	0.357629	51.6314
CM131PH	0.349437	51.6331
CM131PJ	0.352629	51.6331
CM131PL	0.356779	51.6329
CM131PN	0.355048	51.6335
CM131PP	0.357529	51.6334
CM131PQ	0.303623	51.6203
CM131PR	0.358964	51.6341
CM131PS	0.358743	51.6331
CM131PT	0.36006	51.6337
CM131PU	0.358485	51.6318
CM131PW	0.35752	51.6344
CM131PX	0.359877	51.6324
CM131PY	0.361407	51.6332
CM131PZ	0.361961	51.6347
CM131QA	0.351458	51.6345
CM131QD	0.362073	51.6333
CM131QE	0.360949	51.6314
CM131QG	0.360633	51.6308
CM131QH	0.359872	51.6315
CM131QJ	0.303623	51.6203
CM131QL	0.303623	51.6203
CM131QN	0.353513	51.6293
CM131QP	0.356801	51.6305
CM131QQ	0.356206	51.6305
CM131QR	0.355596	51.6304
CM131QS	0.357265	51.6305
CM131QT	0.357979	51.6301
CM131QU	0.356595	51.6293
CM131QW	0.3556	51.6291
CM131QX	0.357342	51.6298
CM131QY	0.351458	51.6345
CM131QZ	0.359194	51.6296
CM131RA	0.357941	51.6283
CM131RB	0.358454	51.629
CM131RD	0.359395	51.6293
CM131RE	0.357839	51.6291
CM131RF	0.3567	51.6289
CM131RG	0.357693	51.6282
CM131RH	0.355419	51.6284
CM131RJ	0.354267	51.6285
CM131RL	0.359277	51.6301
CM131RN	0.359431	51.6291
CM131RP	0.359983	51.6289
CM131RQ	0.357209	51.6281
CM131RR	0.360062	51.631
CM131RS	0.359225	51.6307
CM131RT	0.360307	51.6301
CM131RU	0.361118	51.6291
CM131RW	0.351458	51.6345
CM131RX	0.360659	51.6277
CM131RY	0.360735	51.6264
CM131RZ	0.369545	51.6197
CM131SA	0.363102	51.6242
CM131SB	0.368154	51.6276
CM131SD	0.369289	51.6284
CM131SE	0.372726	51.63
CM131SF	0.303623	51.6203
CM131SG	0.380415	51.6281
CM131SH	0.382608	51.6297
CM131SJ	0.38558	51.6279
CM131SL	0.385782	51.6274
CM131SN	0.384293	51.6252
CM131SP	0.381634	51.6246
CM131SQ	0.351457	51.6345
CM131SR	0.382393	51.625
CM131SS	0.378679	51.6272
CM131ST	0.365909	51.6289
CM131SU	0.365205	51.629
CM131SW	0.359507	51.6281
CM131SX	0.303623	51.6203
CM131SY	0.365205	51.629
CM131SZ	0.364127	51.6294
CM131TA	0.357729	51.6387
CM131TB	0.357118	51.6378
CM131TD	0.355473	51.6364
CM131TE	0.354016	51.6376
CM131TF	0.355007	51.6375
CM131TG	0.355852	51.6387
CM131TH	0.357669	51.6381
CM131TJ	0.356332	51.6376
CM131TL	0.351458	51.6345
CM131TN	0.355546	51.6367
CM131TP	0.357509	51.638
CM131TQ	0.355414	51.6389
CM131TS	0.35552	51.6373
CM131TT	0.354076	51.6373
CM131TU	0.354122	51.6382
CM131TW	0.356963	51.6373
CM131TX	0.303623	51.6203
CM131TY	0.355473	51.6364
CM131TZ	0.355852	51.6387
CM131UA	0.355473	51.6364
CM131UB	0.355473	51.6364
CM131UD	0.352585	51.6365
CM131UE	0.354076	51.6373
CM131UG	0.360551	51.6526
CM131UH	0.365976	51.6511
CM131UJ	0.370141	51.6522
CM131UL	0.374609	51.6525
CM131UN	0.376731	51.6438
CM131UP	0.389145	51.6413
CM131UR	0.367827	51.6441
CM131UT	0.356933	51.6467
CM131WA	0.303623	51.6203
CM131WB	0.303623	51.6203
CM131WD	0.303623	51.6203
CM131WE	0.303623	51.6203
CM131WF	0.303623	51.6203
CM131WG	0.303623	51.6203
CM131WH	0.303623	51.6203
CM131WL	0.303623	51.6203
CM131WN	0.303623	51.6203
CM131WR	0.303623	51.6203
CM131WS	0.303623	51.6203
CM131WT	0.303623	51.6203
CM131WU	0.303623	51.6203
CM131WW	0.303623	51.6203
CM131WX	0.303623	51.6203
CM131WY	0.303623	51.6203
CM131WZ	0.303623	51.6203
CM131XA	0.35538	51.6396
CM131XB	0.356047	51.6397
CM131XD	0.355418	51.6392
CM131XE	0.351458	51.6345
CM131XG	0.356377	51.6391
CM131XL	0.303623	51.6203
CM131XP	0.340485	51.6311
CM131XQ	0.351458	51.6345
CM131XR	0.303623	51.6203
CM131XS	0.339268	51.6304
CM131XT	0.303623	51.6203
CM131XU	0.355398	51.6397
CM131XW	0.303623	51.6203
CM131XX	0.351458	51.6345
CM131XY	0.351458	51.6345
CM131XZ	0.303623	51.6203
CM131YA	0.351458	51.6345
CM131YB	0.303623	51.6203
CM131YD	0.303623	51.6203
CM131YE	0.343012	51.6341
CM131YF	0.342355	51.6343
CM131YG	0.338802	51.6329
CM131YH	0.341477	51.6352
CM131YJ	0.343413	51.6349
CM131YL	0.346041	51.6351
CM131YN	0.345402	51.6345
CM131YP	0.344292	51.6337
CM131YQ	0.340262	51.6346
CM131YR	0.342588	51.6329
CM131YS	0.340227	51.6331
CM131YT	0.340286	51.6325
CM131YU	0.341763	51.6343
CM131YW	0.344975	51.6341
CM131YX	0.344296	51.6346
CM131YY	0.339486	51.6333
CM131YZ	0.343624	51.6334
CM131ZB	0.339453	51.634
CM131ZQ	0.343624	51.6334
CM131ZT	0.303623	51.6203
CM132AA	0.318957	51.6127
CM132AB	0.32326	51.611
CM132AD	0.3242	51.6093
CM132AE	0.303623	51.6203
CM132AF	0.323783	51.6111
CM132AG	0.321225	51.611
CM132AH	0.316514	51.6132
CM132AJ	0.316085	51.6139
CM132AL	0.335197	51.6207
CM132AN	0.335197	51.6207
CM132AP	0.326453	51.6107
CM132AQ	0.31763	51.613
CM132AR	0.327801	51.6114
CM132AS	0.326538	51.6118
CM132AT	0.325933	51.6116
CM132AU	0.326257	51.6111
CM132AW	0.303623	51.6203
CM132AX	0.32492	51.6115
CM132AY	0.325998	51.6126
CM132AZ	0.324962	51.6126
CM132BA	0.325274	51.6131
CM132BB	0.327195	51.6137
CM132BD	0.327216	51.6135
CM132BE	0.326547	51.6134
CM132BF	0.328243	51.6127
CM132BG	0.328031	51.6128
CM132BH	0.327731	51.6134
CM132BJ	0.326257	51.6128
CM132BL	0.327316	51.6129
CM132BN	0.32772	51.6121
CM132BP	0.328116	51.6116
CM132BQ	0.3268	51.6127
CM132BS	0.328854	51.6125
CM132BT	0.329257	51.613
CM132BU	0.329237	51.6135
CM132BW	0.328197	51.6118
CM132BX	0.329494	51.6126
CM132BY	0.330204	51.6126
CM132BZ	0.329669	51.6143
CM132DA	0.331146	51.6138
CM132DB	0.332187	51.6141
CM132DD	0.334054	51.6136
CM132DE	0.331845	51.6133
CM132DF	0.331129	51.6126
CM132DG	0.332731	51.6134
CM132DH	0.331083	51.6117
CM132DJ	0.331083	51.6117
CM132DL	0.331146	51.6138
CM132DN	0.335197	51.6207
CM132DP	0.320824	51.6156
CM132DQ	0.330751	51.6123
CM132DR	0.320367	51.6149
CM132DS	0.322741	51.6155
CM132DT	0.322315	51.6143
CM132DU	0.321464	51.6143
CM132DX	0.323374	51.6144
CM132DY	0.322657	51.6139
CM132DZ	0.320522	51.6137
CM132EA	0.320751	51.6142
CM132EB	0.320948	51.6132
CM132ED	0.322009	51.6131
CM132EE	0.323787	51.6125
CM132EF	0.322516	51.6128
CM132EG	0.320199	51.6133
CM132EH	0.322764	51.612
CM132EJ	0.32392	51.6134
CM132EL	0.322133	51.6147
CM132EN	0.325533	51.6142
CM132EP	0.325001	51.6151
CM132EQ	0.319921	51.6129
CM132ER	0.328164	51.6154
CM132ES	0.328258	51.6149
CM132ET	0.329157	51.6145
CM132EU	0.329307	51.6148
CM132EW	0.324579	51.6145
CM132EX	0.327164	51.6142
CM132EY	0.327143	51.6143
CM132EZ	0.303623	51.6203
CM132FB	0.343098	51.6277
CM132FX	0.303623	51.6203
CM132GL	0.303623	51.6203
CM132HB	0.303623	51.6203
CM132HD	0.335578	51.6168
CM132HE	0.343004	51.6247
CM132HF	0.344068	51.6235
CM132HG	0.342928	51.6216
CM132HH	0.343852	51.6215
CM132HJ	0.3408	51.6203
CM132HL	0.343709	51.6204
CM132HN	0.342064	51.6193
CM132HP	0.340557	51.6181
CM132HQ	0.344478	51.6214
CM132HR	0.339126	51.6184
CM132HS	0.339558	51.6192
CM132HT	0.338418	51.6198
CM132HU	0.337458	51.6197
CM132HW	0.341924	51.618
CM132HX	0.337106	51.6196
CM132HY	0.337074	51.6184
CM132HZ	0.335681	51.618
CM132JA	0.33589	51.6192
CM132JB	0.336097	51.6168
CM132JD	0.343631	51.6195
CM132JE	0.335007	51.617
CM132JF	0.343623	51.621
CM132JG	0.327526	51.6252
CM132JH	0.327884	51.624
CM132JJ	0.329088	51.6244
CM132JL	0.331318	51.6245
CM132JN	0.327899	51.6229
CM132JP	0.328434	51.6221
CM132JQ	0.303623	51.6203
CM132JR	0.329661	51.6226
CM132JS	0.330236	51.6211
CM132JT	0.331971	51.6223
CM132JU	0.33177	51.6229
CM132JW	0.32693	51.6217
CM132JX	0.332578	51.6212
CM132JY	0.303623	51.6203
CM132JZ	0.334305	51.621
CM132LA	0.32838	51.6213
CM132LB	0.335197	51.6207
CM132LD	0.330772	51.6133
CM132LE	0.303623	51.6203
CM132LF	0.335197	51.6207
CM132LG	0.334479	51.6219
CM132LH	0.335197	51.6207
CM132LJ	0.334761	51.6234
CM132LL	0.33664	51.6229
CM132LN	0.338399	51.6217
CM132LP	0.338571	51.6233
CM132LQ	0.336634	51.6205
CM132LR	0.34066	51.6218
CM132LS	0.341557	51.6227
CM132LT	0.341194	51.6249
CM132LU	0.339002	51.6244
CM132LW	0.334519	51.6249
CM132LX	0.332801	51.6241
CM132LY	0.335183	51.6207
CM132LZ	0.331325	51.626
CM132NA	0.329273	51.626
CM132NB	0.331352	51.6268
CM132ND	0.333763	51.6274
CM132NE	0.333604	51.6259
CM132NF	0.332478	51.6282
CM132NG	0.333571	51.6287
CM132NH	0.341924	51.6259
CM132NJ	0.335652	51.6261
CM132NL	0.331428	51.6308
CM132NN	0.331094	51.6297
CM132NP	0.330798	51.6273
CM132NQ	0.303623	51.6203
CM132NR	0.331509	51.6293
CM132NS	0.332621	51.6307
CM132NT	0.333554	51.6309
CM132NU	0.334357	51.6296
CM132NW	0.329546	51.6277
CM132NX	0.335834	51.6291
CM132NY	0.335729	51.6274
CM132NZ	0.338616	51.627
CM132PA	0.338941	51.626
CM132PB	0.341513	51.6261
CM132PD	0.337261	51.6257
CM132PE	0.338353	51.6253
CM132PF	0.335848	51.6241
CM132PG	0.334596	51.6301
CM132PH	0.329071	51.6288
CM132PJ	0.338941	51.626
CM132PL	0.342032	51.63
CM132PN	0.344175	51.63
CM132PP	0.340832	51.6288
CM132PQ	0.303623	51.6203
CM132PR	0.341733	51.6292
CM132PS	0.339433	51.6294
CM132PT	0.336397	51.6297
CM132PU	0.337714	51.6306
CM132PW	0.342677	51.629
CM132PX	0.338801	51.6281
CM132PY	0.337368	51.6289
CM132PZ	0.341175	51.6273
CM132QA	0.335197	51.6207
CM132QB	0.335197	51.6207
CM132QD	0.344813	51.6262
CM132QE	0.345612	51.6313
CM132QF	0.344522	51.6295
CM132QG	0.345283	51.6288
CM132QH	0.343738	51.6275
CM132QJ	0.343443	51.6265
CM132QL	0.345314	51.6252
CM132QN	0.345167	51.6246
CM132QP	0.34907	51.6252
CM132QQ	0.34384	51.6283
CM132QR	0.350845	51.6243
CM132QS	0.303623	51.6203
CM132QT	0.351768	51.626
CM132QU	0.34984	51.6261
CM132QW	0.347102	51.6246
CM132QX	0.347049	51.6269
CM132QY	0.347882	51.6263
CM132QZ	0.345443	51.6263
CM132RA	0.344746	51.6265
CM132RB	0.34346	51.6277
CM132RD	0.347697	51.6258
CM132RE	0.347697	51.6258
CM132RF	0.348923	51.6243
CM132RG	0.347006	51.6309
CM132RH	0.345829	51.6307
CM132RJ	0.346355	51.63
CM132RL	0.348022	51.6298
CM132RN	0.349104	51.6298
CM132RP	0.349996	51.6289
CM132RQ	0.346815	51.6302
CM132RR	0.347578	51.6293
CM132RS	0.346191	51.6293
CM132RT	0.346145	51.6287
CM132RU	0.348336	51.6286
CM132RW	0.34816	51.6291
CM132RX	0.346955	51.6285
CM132RY	0.34809	51.6281
CM132RZ	0.349593	51.6278
CM132SA	0.350977	51.6283
CM132SB	0.351887	51.6283
CM132SD	0.352783	51.6283
CM132SE	0.352252	51.6275
CM132SF	0.352606	51.6265
CM132SG	0.351097	51.6275
CM132SH	0.3495	51.6271
CM132SJ	0.347102	51.6274
CM132SL	0.345872	51.6282
CM132SN	0.303623	51.6203
CM132SP	0.303623	51.6203
CM132SQ	0.349187	51.6266
CM132SR	0.350659	51.6294
CM132SS	0.350082	51.6297
CM132ST	0.350028	51.6303
CM132SU	0.348385	51.6301
CM132SW	0.335197	51.6207
CM132SX	0.349726	51.6312
CM132SY	0.350896	51.632
CM132SZ	0.351406	51.6307
CM132TA	0.350385	51.6305
CM132TB	0.351693	51.6293
CM132TD	0.352044	51.6288
CM132TE	0.303623	51.6203
CM132TF	0.303623	51.6203
CM132TG	0.335197	51.6207
CM132TH	0.333689	51.6155
CM132TJ	0.332281	51.6165
CM132TL	0.333403	51.6161
CM132TN	0.334111	51.6164
CM132TP	0.331084	51.6163
CM132TQ	0.303623	51.6203
CM132TR	0.332492	51.6147
CM132TS	0.331494	51.6152
CM132TT	0.333496	51.6146
CM132TU	0.348542	51.6309
CM132TW	0.334677	51.6165
CM132TX	0.303623	51.6203
CM132TY	0.335197	51.6207
CM132TZ	0.332664	51.6144
CM132UA	0.336183	51.6171
CM132UB	0.335496	51.6175
CM132UD	0.334808	51.6179
CM132UE	0.333029	51.619
CM132UF	0.333263	51.6173
CM132UG	0.332295	51.6176
CM132UH	0.333729	51.6185
CM132UJ	0.303623	51.6203
CM132UL	0.331405	51.618
CM132UN	0.33168	51.6191
CM132UP	0.332894	51.6189
CM132UQ	0.331652	51.618
CM132UW	0.333879	51.6192
CM132WA	0.303623	51.6203
CM132WB	0.333879	51.6192
CM132WD	0.303623	51.6203
CM132WE	0.303623	51.6203
CM132WF	0.303623	51.6203
CM132WG	0.333879	51.6192
CM132WP	0.303623	51.6203
CM132WQ	0.303623	51.6203
CM132WS	0.303623	51.6203
CM132WT	0.333879	51.6192
CM132WZ	0.303623	51.6203
CM132XA	0.335271	51.6269
CM132XB	0.336529	51.6283
CM132XD	0.32946	51.6294
CM132XE	0.417217	51.6289
CM132XT	0.303623	51.6203
CM132YR	0.336529	51.6283
CM132ZP	0.336529	51.6283
CM132ZQ	0.303623	51.6203
CM133AA	0.294504	51.603
CM133AB	0.293536	51.6019
CM133AD	0.293083	51.6012
CM133AE	0.291963	51.601
CM133AF	0.303623	51.6203
CM133AG	0.292613	51.6019
CM133AH	0.293187	51.6033
CM133AJ	0.293779	51.603
CM133AL	0.292075	51.6024
CM133AN	0.291578	51.6017
CM133AP	0.294144	51.6039
CM133AQ	0.292374	51.6032
CM133AR	0.297322	51.6051
CM133AS	0.296042	51.6043
CM133AT	0.29642	51.6049
CM133AU	0.297422	51.603
CM133AW	0.303623	51.6203
CM133AX	0.295625	51.6026
CM133AY	0.297601	51.6023
CM133AZ	0.298016	51.6022
CM133BA	0.298676	51.6018
CM133BB	0.29787	51.6016
CM133BD	0.298319	51.6013
CM133BE	0.296453	51.6039
CM133BG	0.2992	51.6011
CM133BH	0.300513	51.601
CM133BJ	0.302227	51.5998
CM133BL	0.302913	51.6002
CM133BN	0.298086	51.5999
CM133BP	0.298835	51.6004
CM133BQ	0.332711	51.5911
CM133BS	0.298701	51.5998
CM133BT	0.332711	51.5911
CM133BU	0.29791	51.6007
CM133BW	0.299515	51.5993
CM133BX	0.297136	51.6002
CM133BY	0.296514	51.6005
CM133BZ	0.295209	51.6007
CM133DA	0.295884	51.6009
CM133DB	0.29567	51.6012
CM133DD	0.296518	51.6014
CM133DE	0.296727	51.601
CM133DF	0.296511	51.6016
CM133DG	0.296444	51.602
CM133DH	0.294809	51.6025
CM133DJ	0.296665	51.6055
CM133DL	0.303623	51.6203
CM133DN	0.302132	51.6091
CM133DP	0.301442	51.5949
CM133DQ	0.294605	51.6013
CM133DR	0.298839	51.5925
CM133DS	0.297312	51.5903
CM133DT	0.305116	51.5896
CM133DU	0.303623	51.6203
CM133DW	0.332711	51.5911
CM133DX	0.307172	51.5885
CM133DY	0.332711	51.5911
CM133DZ	0.315429	51.5902
CM133EA	0.319531	51.5891
CM133EB	0.313984	51.5933
CM133ED	0.333126	51.5688
CM133EE	0.32174	51.5891
CM133EF	0.303623	51.6203
CM133EG	0.329956	51.5858
CM133EH	0.330216	51.5705
CM133EJ	0.330317	51.5686
CM133EL	0.330201	51.566
CM133EN	0.315776	51.5721
CM133EP	0.300732	51.5719
CM133EQ	0.327923	51.5824
CM133ER	0.305991	51.5726
CM133ES	0.312975	51.5752
CM133ET	0.310636	51.5788
CM133EU	0.312296	51.5763
CM133EW	0.311265	51.577
CM133EX	0.311482	51.5799
CM133EY	0.309239	51.5798
CM133EZ	0.308737	51.5813
CM133FB	0.290994	51.5763
CM133FD	0.311391	51.596
CM133FE	0.343378	51.5694
CM133FF	0.28581	51.5921
CM133FR	0.297322	51.6051
CM133FT	0.332711	51.5911
CM133FW	0.303623	51.6203
CM133FZ	0.332711	51.5911
CM133GA	0.332711	51.5911
CM133GB	0.332711	51.5911
CM133GD	0.332711	51.5911
CM133GG	0.303623	51.6203
CM133GR	0.303623	51.6203
CM133GS	0.332711	51.5911
CM133GZ	0.303623	51.6203
CM133HA	0.312297	51.5868
CM133HB	0.323165	51.5803
CM133HD	0.320893	51.5813
CM133HE	0.337996	51.5602
CM133HF	0.33869	51.563
CM133HG	0.335618	51.5664
CM133HH	0.339383	51.5667
CM133HJ	0.339634	51.5673
CM133HL	0.337525	51.5684
CM133HN	0.340501	51.5702
CM133HP	0.303623	51.6203
CM133HQ	0.335945	51.5658
CM133HR	0.288556	51.6002
CM133HS	0.290934	51.599
CM133HT	0.288355	51.5962
CM133HU	0.284268	51.593
CM133HW	0.337594	51.5686
CM133HX	0.282385	51.5923
CM133HY	0.303623	51.6203
CM133HZ	0.27767	51.5907
CM133JA	0.266971	51.5892
CM133JB	0.276186	51.5885
CM133JD	0.286822	51.5846
CM133JE	0.284626	51.5924
CM133JF	0.284989	51.5924
CM133JG	0.300308	51.5801
CM133JH	0.299365	51.5795
CM133JJ	0.29852	51.5707
CM133JL	0.286294	51.5908
CM133JN	0.288056	51.5905
CM133JP	0.29083	51.588
CM133JQ	0.294324	51.5846
CM133JR	0.297908	51.5826
CM133JS	0.298114	51.5813
CM133JT	0.290994	51.5763
CM133JU	0.30058	51.5832
CM133JW	0.287924	51.6008
CM133JX	0.301371	51.5835
CM133JY	0.303623	51.6203
CM133JZ	0.300727	51.5807
CM133LA	0.300138	51.5796
CM133LB	0.299505	51.5765
CM133LD	0.290462	51.5853
CM133LE	0.293144	51.6004
CM133LF	0.27147	51.6039
CM133LG	0.294735	51.607
CM133LH	0.358137	51.5858
CM133LJ	0.356862	51.5798
CM133LL	0.355577	51.5798
CM133LN	0.354027	51.5789
CM133LP	0.357072	51.5778
CM133LQ	0.357438	51.5767
CM133LR	0.358356	51.5789
CM133LS	0.356462	51.5771
CM133LT	0.357771	51.5729
CM133LU	0.358294	51.5699
CM133LW	0.362257	51.5845
CM133LX	0.361917	51.5624
CM133LY	0.332711	51.5911
CM133LZ	0.346682	51.5702
CM133NA	0.344296	51.5693
